Test Number,HM,Species Order,Species Family,Species Genus,Taxon,Time,Temp,Hardness,Log Conc(ug/L),Log Conc PM,Avg Taxon,Avg Order,Organism Age,Organism Lifestage,Endpoint,Reference Number,Publication Year,Author,Exclusion,Reason
200025,Hg,Cladocera,Moinidae,Moina,Moina macrocopa,1,29,,0.268383329,0.393025897,0.304881309,1.057269941,12,NR,LC50,45061,1987,"Pokethitiyook, P., E.S. Upatham, and O. Leelhaphunt",no,
200026,Hg,Cladocera,Moinidae,Moina,Moina macrocopa,2,29,,-0.209274187,0.21673672,0.304881309,1.057269941,12,NR,LC50,45061,1987,"Pokethitiyook, P., E.S. Upatham, and O. Leelhaphunt",no,
110,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops abyssorum ssp. prealpinus,2,10,,3.346179408,2.864320751,2.864320751,1.760416626,NR,AD,EC50,5339,1974,"Baudouin, M.F., and P. Scoppa",no,
755899,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,1,18,,1.628363547,1.227397419,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755902,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,1,18,,1.902492115,1.501525987,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755113,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,1,30,,1.521431114,1.69385629,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755118,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,1,30,,1.796804955,1.969230132,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
79705,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,2,,,2.781273763,2.777241192,1.852044027,1.760416626,NR,AD,LC50,13255,1988,"Abbasi, S.A., P.C. Nipaney, and R. Soni",no,
755117,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,2,18,,1.568940779,1.469342991,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755103,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,2,18,,1.84939596,1.749798171,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755120,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,2,30,,1.324388101,1.798181617,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755108,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,2,30,,1.721835878,2.195629394,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755094,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,3,18,,1.508455546,1.585146935,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755100,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,3,18,,1.799259848,1.875951237,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755112,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,3,30,,1.075145247,1.725227941,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755109,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,3,30,,1.63124098,2.281323673,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755096,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,4,18,,1.43562147,1.637392021,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755901,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,4,18,,1.740020221,1.941790772,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755119,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,4,30,,0.987970456,1.763132312,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
755111,Hg,Cyclopoida,Cyclopidae,Cyclops,Cyclops sp.,4,30,,1.517418519,2.292580375,1.852044027,1.760416626,NR,NR,LC50,116177,2006,"Chaudhary, P., and A.K. Gupta",no,
9442,Hg,Cyclopoida,Cyclopidae,Diacyclops,Diacyclops thomasi,4,,,-0.357541561,-0.060205793,-0.060205793,1.760416626,NR,NU,EC50,2210,1980,"Novak, A., B.S. Walters, and D.R.M. Passino",no,
114959,Hg,Cyclopoida,Cyclopidae,Tropocyclops,Tropocyclops prasinus ssp. mexicanus,2,18,,1.04580482,0.946207031,1.480100787,1.760416626,NR,MX,EC50,12292,1986,"Lalande, M., and B. Pinel-Alloul",no,
114960,Hg,Cyclopoida,Cyclopidae,Tropocyclops,Tropocyclops prasinus ssp. mexicanus,2,18,,1.523462337,1.423864548,1.480100787,1.760416626,NR,MX,EC50,12292,1986,"Lalande, M., and B. Pinel-Alloul",no,
114961,Hg,Cyclopoida,Cyclopidae,Tropocyclops,Tropocyclops prasinus ssp. mexicanus,2,18,,2.169828569,2.070230781,1.480100787,1.760416626,NR,MX,EC50,12292,1986,"Lalande, M., and B. Pinel-Alloul",no,
13102,Hg,Decapoda,Astacidae,Austropotamobius,Austropotamobius pallipes ssp. pall,4,16,,1.302492293,1.408697626,1.408697626,2.046486083,NR,NR,LC50,5421,1973,"Boutet, C., and C. Chaisemartin",no,
88530,Hg,Decapoda,Atyidae,Caridina,Caridina rajadhari,1,26,,0.961073828,0.94236857,1.228255842,2.046486083,NR,NR,LC50,11025,1985,"Sarojini, R., and B. Victor",no,
154322,Hg,Decapoda,Atyidae,Caridina,Caridina rajadhari,2,,,1.592549851,1.58851728,1.228255842,2.046486083,NR,NR,LC50,9852,1984,"Ghate, H.V.",no,
2828,Hg,Decapoda,Atyidae,Caridina,Caridina rajadhari,2,26,,0.840924657,1.123587738,1.228255842,2.046486083,NR,NR,LC50,11025,1985,"Sarojini, R., and B. Victor",no,
2830,Hg,Decapoda,Atyidae,Caridina,Caridina rajadhari,3,26,,0.763084993,1.222037252,1.228255842,2.046486083,NR,NR,LC50,11025,1985,"Sarojini, R., and B. Victor",no,
2831,Hg,Decapoda,Atyidae,Caridina,Caridina rajadhari,4,26,,0.680736952,1.264768373,1.228255842,2.046486083,NR,NR,LC50,11025,1985,"Sarojini, R., and B. Victor",no,
160870,Hg,Decapoda,Ocypodidae,Ilyoplax,Ilyoplax gangetica,1,30,,1.715563533,1.88798871,2.063748438,2.046486083,NR,IT,LC50,13326,1992,"Amte, G.K., and K.B. Sawant",no,
160871,Hg,Decapoda,Ocypodidae,Ilyoplax,Ilyoplax gangetica,2,30,,1.648541499,2.122335015,2.063748438,2.046486083,NR,IT,LC50,13326,1992,"Amte, G.K., and K.B. Sawant",no,
160872,Hg,Decapoda,Ocypodidae,Ilyoplax,Ilyoplax gangetica,3,30,,1.472252321,2.122335015,2.063748438,2.046486083,NR,IT,LC50,13326,1992,"Amte, G.K., and K.B. Sawant",no,
160873,Hg,Decapoda,Ocypodidae,Ilyoplax,Ilyoplax gangetica,4,30,,1.347173159,2.122335015,2.063748438,2.046486083,NR,IT,LC50,13326,1992,"Amte, G.K., and K.B. Sawant",no,
100535,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium hendersodayanus,4,,,1.834568567,2.131904336,2.131904336,2.046486083,NR,AD,LC50,12787,1986,"Patil, H.S., and M.B. Kaliwal",no,
154325,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium kistnensis,2,,,1.316554696,1.312522125,1.312522125,2.046486083,NR,NR,LC50,9852,1984,"Ghate, H.V.",no,
91065,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium lamarrei,1,,,2.095774594,1.790373683,2.005554644,2.046486083,NR,NR,LC50,11443,1984,"Murti, R., and G.S. Shukla",no,
91066,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium lamarrei,2,,,1.997878196,1.993845625,2.005554644,2.046486083,NR,NR,LC50,11443,1984,"Murti, R., and G.S. Shukla",no,
91067,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium lamarrei,3,,,1.921235047,2.093491653,2.005554644,2.046486083,NR,NR,LC50,11443,1984,"Murti, R., and G.S. Shukla",no,
91068,Hg,Decapoda,Palaemonidae,Macrobrachium,Macrobrachium lamarrei,4,,,1.847171844,2.144507613,2.005554644,2.046486083,NR,NR,LC50,11443,1984,"Murti, R., and G.S. Shukla",no,
169238,Hg,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,2,,30,2.382886488,2.378853917,2.428620972,2.046486083,NR,NR,LC50,5459,1990,"Kitamura, H.",no,
169239,Hg,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,2,,100,2.465165619,2.461133048,2.428620972,2.046486083,NR,NR,LC50,5459,1990,"Kitamura, H.",no,
169240,Hg,Decapoda,Atyidae,Neocaridina,Neocaridina denticulata,2,,200,2.449908523,2.445875952,2.428620972,2.046486083,NR,NR,LC50,5459,1990,"Kitamura, H.",no,
13105,Hg,Decapoda,Cambaridae,Orconectes,Orconectes limosus,4,16,,1.700879568,1.807084901,1.807084901,2.046486083,NR,NR,LC50,5421,1973,"Boutet, C., and C. Chaisemartin",no,
146009,Hg,Decapoda,Parathelphusidae,Paratelphusa,Paratelphusa hydrodromus,3,,,2.439949734,2.61220634,2.681629372,2.046486083,NR,NR,LC50,14972,1990,"Ananthalakshmikumari, K.V.V., K. Shyamasundari, and K.H. Rao",no,
146012,Hg,Decapoda,Parathelphusidae,Paratelphusa,Paratelphusa hydrodromus,3,,,2.484959723,2.657216329,2.681629372,2.046486083,NR,NR,LC50,14972,1990,"Ananthalakshmikumari, K.V.V., K. Shyamasundari, and K.H. Rao",no,
146010,Hg,Decapoda,Parathelphusidae,Paratelphusa,Paratelphusa hydrodromus,4,,,2.414448711,2.71178448,2.681629372,2.046486083,NR,NR,LC50,14972,1990,"Ananthalakshmikumari, K.V.V., K. Shyamasundari, and K.H. Rao",no,
146011,Hg,Decapoda,Parathelphusidae,Paratelphusa,Paratelphusa hydrodromus,4,,,2.44797457,2.745310339,2.681629372,2.046486083,NR,NR,LC50,14972,1990,"Ananthalakshmikumari, K.V.V., K. Shyamasundari, and K.H. Rao",no,
120260,Hg,Decapoda,Penaeidae,Penaeus,Penaeus chinensis,4,,,-2.824193751,-2.526857983,-2.526857983,2.046486083,NR,LV,LC50,3702,1990,"Chen, B., and M. Chen",yes,S Not fitting with other HM
129410,Hg,Decapoda,Cambaridae,Procambarus,Procambarus clarkii,4,20,,2.769275578,3.066611347,2.888975069,2.046486083,NR,NR,LC50,4205,1991,"Medina, J., J. Diaz-Mayans, F. Hernandez, A. Pastor, J. Del Ramo, and A. Torreblanca",no,
129411,Hg,Decapoda,Cambaridae,Procambarus,Procambarus clarkii,4,24,,2.415319147,2.903785351,2.888975069,2.046486083,NR,NR,LC50,4205,1991,"Medina, J., J. Diaz-Mayans, F. Hernandez, A. Pastor, J. Del Ramo, and A. Torreblanca",no,
129412,Hg,Decapoda,Cambaridae,Procambarus,Procambarus clarkii,4,28,,2.016931873,2.696528511,2.888975069,2.046486083,NR,NR,LC50,4205,1991,"Medina, J., J. Diaz-Mayans, F. Hernandez, A. Pastor, J. Del Ramo, and A. Torreblanca",no,
203533,Hg,Decapoda,Cambaridae,Procambarus,Procambarus sp.,2,,,4.24280947,4.238776899,4.081717161,2.046486083,NR,NR,LC50,45166,1995,"Abdelghani, A.A., Y.V. Pramar, T.K. Mandal, P.B. Tchounwou, and L. Heyer",no,
203534,Hg,Decapoda,Cambaridae,Procambarus,Procambarus sp.,4,,,3.627321654,3.924657422,4.081717161,2.046486083,NR,NR,LC50,45166,1995,"Abdelghani, A.A., Y.V. Pramar, T.K. Mandal, P.B. Tchounwou, and L. Heyer",no,
184059,Hg,Diptera,Culicidae,Aedes,Aedes aegypti,1,,,3.495285822,3.189884912,3.350201603,3.268283173,3,LV,LC50,18981,1998,"Rayms-Keller, A., K.E. Olson, M. McGaw, C. Oray, J.O. Carlson, and B.J. Beaty",no,
189513,Hg,Diptera,Culicidae,Aedes,Aedes aegypti,1,20,,3.620792505,3.315391595,3.350201603,3.268283173,1,LV,LC50,14863,1982,"Slooff, W.",no,
79711,Hg,Diptera,Culicidae,Aedes,Aedes aegypti,2,,,2.465165619,2.461133048,3.350201603,3.268283173,NR,LV,LC50,13255,1988,"Abbasi, S.A., P.C. Nipaney, and R. Soni",no,
189514,Hg,Diptera,Culicidae,Aedes,Aedes aegypti,2,20,,3.620792505,3.616759934,3.350201603,3.268283173,1,LV,LC50,14863,1982,"Slooff, W.",no,
75724,Hg,Diptera,Culicidae,Aedes,Aedes aegypti,2,26,,3.885175446,4.167838527,3.350201603,3.268283173,3,IN,LC50,10574,1983,"Slooff, W., J.H. Canton, and J.L.M. Hermens",no,
84445,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,1,20,175,3.389411538,3.084010627,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84442,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,1,20,175,3.506363685,3.200962775,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84456,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,1,20,175,3.513146703,3.207745792,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84459,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,2,20,175,3.110702329,3.106669758,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84450,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,2,20,175,3.249160473,3.245127902,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84464,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,3,20,175,2.947792134,3.12004874,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84453,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,3,20,175,3.13706086,3.309317467,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
760628,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,10,,3.00337186,2.822881542,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786507,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,10,,4.281586311,4.101095992,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760620,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,10,,4.413194622,4.232704303,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
760627,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,15,,3.127362705,3.18578543,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
786489,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,15,,4.406240673,4.464663398,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760619,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,15,,4.537848984,4.596271709,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
760626,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,20,,3.127362705,3.424698473,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786488,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,20,,4.404963777,4.702299546,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760618,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,20,,4.536572089,4.833907857,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
84454,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,20,175,2.781273763,3.078609532,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",yes,Repetition in the same reference for different conditions
84467,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,20,175,2.947792134,3.245127902,3.923350046,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",yes,Repetition in the same reference for different conditions
786481,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,23,,2.473376275,2.914059869,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760625,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,23,,3.408660591,3.849344186,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786487,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,23,,4.442901362,4.883584957,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760617,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,23,,4.574509673,5.015193268,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786482,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.473376275,3.009625086,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",yes,Repetition in the same reference for different conditions
753543,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.479905424,3.016154236,3.923350046,3.268283173,2,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
753502,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.479905424,3.016154236,3.923350046,3.268283173,1,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
754315,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.604984586,3.141233398,3.923350046,3.268283173,9,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
753550,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.781273763,3.317522575,3.923350046,3.268283173,3,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
754314,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,2.957562941,3.493811752,3.923350046,3.268283173,4,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
753551,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,3.024584975,3.560833787,3.923350046,3.268283173,5,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
753503,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,3.082642103,3.618890914,3.923350046,3.268283173,6,LV,LC50,111291,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760624,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,3.204995346,3.741244158,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786486,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,4.498902776,5.035151588,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",no,
760616,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,25,,4.630511087,5.166759899,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",no,
786480,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,26.5,,2.473376275,3.081299,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",yes,Repetition in the same reference for different conditions
760623,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,28,,3.204995346,3.884591984,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
786485,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,28,,4.498902776,5.178499414,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",yes,Repetition in the same reference for different conditions
760615,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,28,,4.630511087,5.310107725,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
760622,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,30,,3.127362705,3.90252456,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
786484,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,30,,4.404963777,5.180125633,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",yes,Repetition in the same reference for different conditions
760614,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,30,,4.536572089,5.311733944,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
760621,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,35,,3.127362705,4.141437604,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
786483,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,35,,4.406240673,5.420315572,3.923350046,3.268283173,NR,LV,LC50,107050,2008,"Vedamanikam, V.J., and N.A.M. Shazilli",yes,Repetition in the same reference for different conditions
760613,Hg,Diptera,Chironomidae,Chironomus,Chironomus plumosus,4,35,,4.537848984,5.551923883,3.923350046,3.268283173,NR,LV,LC50,115860,2009,"Vedamanikam, V.J., and N.A.M. Shazili",yes,Repetition in the same reference for different conditions
97979,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,,3.015378455,2.709977544,2.762774701,3.268283173,4,LV,LC50,11994,1986,"Rossaro, B., G.F. Gaggino, and R. Marchetti",no,
97976,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,,3.034410989,2.729010079,2.762774701,3.268283173,4,LV,LC50,11994,1986,"Rossaro, B., G.F. Gaggino, and R. Marchetti",no,
84347,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,175,2.878292698,2.572891788,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84342,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,175,3.231514699,2.926113789,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84343,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,175,3.295956414,2.990555504,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84351,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,1,20,175,3.685378781,3.379977871,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
97977,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,,2.502496615,2.498464044,2.762774701,3.268283173,4,LV,LC50,11994,1986,"Rossaro, B., G.F. Gaggino, and R. Marchetti",no,
96235,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,,2.612527472,2.608494901,2.762774701,3.268283173,NR,NR,LC50,15788,1983,"Slooff, W.",no,
97980,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,,2.878292698,2.874260128,2.762774701,3.268283173,4,LV,LC50,11994,1986,"Rossaro, B., G.F. Gaggino, and R. Marchetti",no,
84348,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,175,2.382886488,2.378853917,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84352,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,175,2.900883889,2.896851318,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84344,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,2,20,175,2.917088844,2.913056273,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84349,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,3,20,175,2.364382308,2.536638915,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84345,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,3,20,175,2.417687666,2.589944272,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
84439,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,3,20,175,2.85446303,3.026719637,2.762774701,3.268283173,NR,LV,LC50,5356,1989,"Hooftman, R.N., D.M.M. Adema, and J. Kauffman-Van Bommel",no,
97978,Hg,Diptera,Chironomidae,Chironomus,Chironomus riparius,4,20,,2.002247907,2.299583675,2.762774701,3.268283173,4,LV,LC50,11994,1986,"Rossaro, B., G.F. Gaggino, and R. Marchetti",no,
